-3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,-0.7552135706677063,-0.7552135706677063,-2.1844704241381754,-2.184470424138176,-1.4292568534704693,-1.4292568534704693,1.4292568534704693,1.4292568534704693
0.054390920887856575,-0.05439092088367614,0.054390920883676364,-0.054390920887856575,-0.2294269147667709,0.062062574324845965,0.2294250902087851,-0.062064915599341575,0.16736199916742933,0.16736251588393913,-0.16736251588393913,-0.16736199916742933
0.05440570323764571,-0.05439092088367614,0.054390920883676364,-0.05440570323764593,-0.23133475017115201,0.05970832123496783,0.22758703367143251,-0.06400340795518011,0.1673313422159719,0.16787871243646468,-0.16787871243646468,-0.1673313422159719
0.05445803725382281,-0.05439092088367614,0.054390920883676364,-0.05445803725382281,-0.23417440792723232,0.0569489705094296,0.22542378647395278,-0.06584572595650773,0.1683286819707246,0.16847481596452307,-0.16847481596452307,-0.1683286819707246
0.054537106847502015,-0.05439092088367614,0.054390920883676364,-0.054537106847502015,-0.23732946840165736,0.054383111388048855,0.2234035703910222,-0.06718120885539336,0.17014825954626422,0.16902045900297313,-0.16902045900297313,-0.17014825954626422
0.05468864497360837,-0.05439092088367614,0.054390920883676364,-0.05468864497360815,-0.2423773871246735,0.05084081380900862,0.22060079568772117,-0.06848819409186069,0.1738891930328128,0.16975998187871255,-0.16975998187871255,-0.1738891930328128
0.054893649980131354,-0.05439092088367614,0.054390920883676364,-0.054893649980131354,-0.2483850731984738,0.047118953819639264,0.21763867435801632,-0.06926230684942192,0.17912276634905222,0.17051972053837705,-0.17051972053837705,-0.17912276634905222
0.05508887246525451,-0.05439092088367614,0.054390920883676364,-0.05508887246525451,-0.2536567201912021,0.044106529002283845,0.21522815522409333,-0.06948539110172314,0.18417132908947864,0.17112162622180938,-0.17112162622180938,-0.18417132908947864
0.055277422876039095,-0.05439092088367614,0.054390920883676364,-0.05527742287603887,-0.25847728701300654,0.041480136871299034,0.21311699488756564,-0.06940979007970804,0.1890674969332986,0.1716368580162666,-0.1716368580162666,-0.1890674969332986
0.05546162413278499,-0.05439092088367614,0.054390920883676364,-0.05546162413278499,-0.2629901766901581,0.03909388371881439,0.21119113040639226,-0.06913631555048683,0.19385386113967118,0.17209724668757787,-0.17209724668757787,-0.19385386113967118
0.055641339033085435,-0.05439092088367614,0.054390920883676364,-0.055641339033085435,-0.2672372636008977,0.03688942203023604,0.20940541914561472,-0.06871843721217674,0.19851882638872076,0.17251599711537868,-0.17251599711537868,-0.19851882638872076
0.05583142709469424,-0.05439092088367614,0.054390920883676364,-0.05583142709469424,-0.27158264442709434,0.034657860586033595,0.2075913146693199,-0.06813954242418652,0.20344310200290772,0.17293345408328653,-0.17293345408328653,-0.20344310200290772
0.05601335234311233,-0.05439092088367614,0.054390920883676364,-0.05601335234311233,-0.27561294664445835,0.032596770183009105,0.20591001724759816,-0.06746924155331113,0.20814370509114744,0.17331324706458928,-0.17331324706458928,-0.20814370509114744
