-0.11,0.032,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11,0.032,-0.01,0.0,0.0,0.0,1.0,-0.007406,-0.007406,-0.007406,-0.007406,-0.007406,-0.007406,0.006194652862865941,0.003270142316224029,0.007406,-0.0017777122046044118,-0.007406,-0.007406
-0.1101342035810707,0.03225602489686711,-0.009366657360431702,1.681660301462666e-10,0.0002641543958207532,-0.00025780335901063396,0.9999999318799393,-0.001221927349417078,-0.012229349710560694,-0.0012316559524435111,-0.011911288677981665,-0.014812,-0.0007030897025061067,0.013600652862865941,0.01067614231622403,0.014812,0.005628287795395589,-0.014812,-0.014812
-0.110269803204806,0.03258213368223703,-0.008891590366019112,0.004635484060232304,0.00015339465269761785,-0.00037140021355478624,0.9999891753511582,0.004341361678753653,-0.016429501773172428,0.004330232256542715,-0.016142245098033928,-0.022218,0.005381083165104117,0.021006652862865943,0.011310547819254408,0.022218,0.013034287795395588,-0.022218,-0.022218
-0.11043138982780794,0.032929106133841264,-0.008463285620030967,0.008323612274826041,5.4647079675506265e-05,-0.0005825286232977716,0.9999651869704255,0.00935275287985917,-0.02022532892398067,0.009338240056284749,-0.019971631361856472,-0.029624,0.010548266742142234,0.028412652862865942,0.0039045478192544078,0.029624,0.020440287795395588,-0.029624,-0.029624
-0.11061820842805628,0.03329726808187694,-0.008080171435388233,0.011241071302399189,-1.484000869971004e-05,-0.000897642194770237,0.9999364141455389,0.013872564961313533,-0.023614471980944268,0.013845237852185152,-0.023427190739930433,-0.03703,0.014967430570015794,0.035818652862865945,-0.0031733803838357704,0.03703,0.027846287795395587,-0.03703,-0.03703
-0.11081535108296639,0.033669764301567824,-0.007751559862310139,0.013600339310883329,-9.827605526211012e-05,-0.0012434797262995392,0.9999067330859494,0.017934529730936805,-0.026710236857739437,0.017875049110340935,-0.02655549157376301,-0.044436,0.018521202559339738,0.04322465286286595,-0.009710577843863085,0.044436,0.03525228779539559,-0.044436,-0.044436
-0.11101761296734712,0.03403788405675555,-0.007456721080627146,0.015494779722404463,-0.00017672309070504102,-0.0015993807864654454,0.9998786539132652,0.021603044891249836,-0.029565952756940354,0.021448897098284354,-0.029399133124502975,-0.051842000000000006,0.0211963165131656,0.05063065286286595,-0.01575303512275105,0.051842000000000006,0.04265828779539559,-0.051842000000000006,-0.051842000000000006
-0.1112135907214687,0.03439064317725874,-0.007161312752058485,0.017180309758309795,-0.0002689653707693819,-0.0019608115397655077,0.999850448733381,0.024934786308171326,-0.03216971641211389,0.024653186125569822,-0.031974427483360573,-0.05924800000000001,0.023162327830980357,0.05803665286286595,-0.021132807114159415,0.05924800000000001,0.050064287795395596,-0.05924800000000001,-0.05924800000000001
-0.11139516228372034,0.03472746992214838,-0.00686074900811545,0.018646533061987713,-0.0004048384190379484,-0.002332575616539517,0.9998233353956166,0.02795985896224862,-0.0345371999805253,0.027533008822086383,-0.03431238225797078,-0.066654,0.024594884726424928,0.06544265286286595,-0.025957417151591805,0.066654,0.0574702877953956,-0.066654,-0.066654
-0.11155856669878624,0.0350489312719831,-0.0065500850392416765,0.019893886011696994,-0.0006006686811701902,-0.00271857373210927,0.9997982205692068,0.0307105784476604,-0.03668621332184099,0.030131037222001538,-0.036436364922835536,-0.07406,0.02557792655738485,0.07284865286286595,-0.030257817355580918,0.07406,0.0648762877953956,-0.07406,-0.07406
